41200
FBti0061186-RA	29037765	29039244	29049054	1	1	35924	14494
FBti0060996-RA	29038073	29038323	29049054	2	1	35925	12732
FBti0060994-RA	29038343	29038461	29049054	2	1	35926	9714
FBti0061632-RA	29041370	29042426	29049054	2	1	35927	14367
FBti0018957-RA	29043097	29043947	29049054	2	1	35928	13346
FBti0061717-RA	29044515	29044847	29049054	2	1	35929	11370
FBti0062305-RA	29046030	29046091	29049054	1	1	35930	14013
FBti0062306-RA	29049141	29049551	29049054	2	1	35931	10573
FBti0062300-RA	29049616	29051223	29049551	1	1	35932	10384
FBti0063113-RA	29051737	29053342	29051223	2	1	35933	14796
FBti0019039-RA	29054407	29055797	29053342	2	1	35934	12190
FBti0063041-RA	29057000	29057156	29055797	1	1	35935	10138
FBti0063040-RA	29057215	29058760	29057156	2	1	35936	9929
FBti0062537-RA	29058799	29059182	29058760	2	1	35937	12984
FBti0062307-RA	29059661	29059835	29059182	1	1	35938	12941
FBtr0086076	29061278	29088820	29059835	2	8	35939	12228
FBti0019037-RA	29062097	29063656	29088820	1	1	35947	13250
FBti0061405-RA	29063760	29064761	29088820	1	1	35948	14679
FBti0062393-RA	29065662	29065829	29088820	1	1	35949	10514
FBti0063064-RA	29066168	29066255	29088820	1	1	35950	13296
FBti0062308-RA	29066781	29067145	29088820	2	1	35951	9971
FBti0063115-RA	29067222	29067380	29088820	2	1	35952	13342
FBti0062467-RA	29067391	29067515	29088820	2	1	35953	9894
FBti0061462-RA	29068912	29070352	29088820	2	1	35954	11087
FBti0062310-RA	29071621	29071820	29088820	1	1	35955	9818
FBti0062381-RA	29071889	29073435	29088820	2	1	35956	11500
FBti0063099-RA	29072059	29072185	29088820	2	1	35957	14677
FBti0062421-RA	29073603	29075667	29088820	2	1	35958	10038
FBti0062538-RA	29074267	29074371	29088820	2	1	35959	11751
FBti0062508-RA	29075671	29076383	29088820	2	1	35960	10944
FBti0062316-RA	29078612	29078764	29088820	1	1	35961	14141
FBti0019035-RA	29079159	29080256	29088820	1	1	35962	11980
FBti0019005-RA	29081034	29082932	29088820	1	1	35963	11305
FBti0062317-RA	29083270	29083771	29088820	1	1	35964	11032
FBti0062319-RA	29085456	29085828	29088820	2	1	35965	12699
FBtr0086067	29089633	29142127	29088820	1	6	35966	14784
FBtr0086068	29089633	29142502	29142127	1	7	35972	14784
FBti0062320-RA	29090800	29091398	29142502	1	1	35979	13488
FBti0061461-RA	29093218	29096343	29142502	2	1	35980	14685
FBti0062527-RA	29094370	29095865	29142502	1	1	35981	12583
FBtr0086075	29096396	29100825	29142502	2	5	35982	11873
FBtr0302019	29096396	29100825	29142502	2	6	35987	11873
FBti0062321-RA	29096695	29097078	29142502	2	1	35993	14322
FBti0062323-RA	29097363	29097411	29142502	1	1	35994	12158
FBti0062324-RA	29097468	29097514	29142502	2	1	35995	10089
FBti0062325-RA	29100059	29100196	29142502	2	1	35996	12275
FBti0062326-RA	29101555	29101684	29142502	1	1	35997	14084
FBti0063063-RA	29102031	29102111	29142502	2	1	35998	14476
FBti0062327-RA	29102383	29102644	29142502	1	1	35999	10122
FBti0062331-RA	29103400	29103954	29142502	2	1	36000	12218
FBti0019918-RA	29103955	29107741	29142502	1	1	36001	14378
FBti0061460-RA	29104632	29106941	29142502	2	1	36002	10052
FBti0063025-RA	29109393	29109480	29142502	1	1	36003	13421
FBti0062434-RA	29109524	29109805	29142502	1	1	36004	10390
FBti0062332-RA	29109901	29111675	29142502	1	1	36005	9965
FBti0062334-RA	29111013	29111073	29142502	2	1	36006	14443
FBtr0086069	29112040	29142502	29142502	1	7	36007	14784
FBti0062336-RA	29113016	29113341	29142502	1	1	36014	13617
FBti0062338-RA	29113348	29113577	29142502	2	1	36015	10264
FBti0019919-RA	29114131	29114572	29142502	1	1	36016	12374
FBti0062339-RA	29114609	29114683	29142502	1	1	36017	11841
FBti0018894-RA	29114777	29116642	29142502	2	1	36018	10165
FBti0062341-RA	29117198	29117469	29142502	2	1	36019	11105
FBtr0086070	29117836	29142502	29142502	1	7	36020	14784
FBti0062343-RA	29118193	29118298	29142502	2	1	36027	11938
FBtr0335263	29120152	29142502	29142502	1	6	36028	14784
FBti0062345-RA	29121001	29121591	29142502	2	1	36034	11486
FBti0062346-RA	29122282	29122309	29142502	1	1	36035	13664
FBti0062472-RA	29122456	29122543	29142502	2	1	36036	11681
FBti0062530-RA	29122570	29122918	29142502	1	1	36037	10006
FBti0019920-RA	29122992	29124122	29142502	2	1	36038	11140
FBti0062473-RA	29124409	29124462	29142502	2	1	36039	13022
FBti0062458-RA	29125403	29129018	29142502	1	1	36040	10233
FBti0063084-RA	29126919	29127538	29142502	1	1	36041	14062
FBti0062399-RA	29128201	29128441	29142502	1	1	36042	10839
FBti0062401-RA	29129134	29129204	29142502	1	1	36043	13313
FBti0062408-RA	29130659	29131377	29142502	2	1	36044	9655
FBti0062360-RA	29133791	29133960	29142502	1	1	36045	13039
FBti0018978-RA	29136204	29140230	29142502	1	1	36046	11865
FBti0018900-RA	29143922	29145580	29142502	1	1	36047	11421
FBti0059741-RA	29145581	29148225	29145580	2	1	36048	11803
FBti0019922-RA	29146665	29147105	29148225	1	1	36049	11374
FBti0062363-RA	29149284	29149400	29148225	1	1	36050	12866
FBti0063047-RA	29149780	29150151	29149400	2	1	36051	10476
FBti0061459-RA	29150288	29151194	29150151	2	1	36052	12637
FBti0019924-RA	29151539	29153289	29151194	2	1	36053	11090
FBti0062366-RA	29153297	29153375	29153289	1	1	36054	13867
FBti0063048-RA	29153755	29154126	29153375	2	1	36055	12822
FBti0061439-RA	29154263	29155169	29154126	2	1	36056	11592
FBti0059675-RA	29155514	29155868	29155169	2	1	36057	11139
FBti0059676-RA	29155880	29157264	29155868	2	1	36058	14070
FBti0062369-RA	29157272	29157350	29157264	1	1	36059	10100
FBti0063049-RA	29157730	29158101	29157350	2	1	36060	13779
FBti0061438-RA	29158238	29159144	29158101	2	1	36061	13587
FBti0019926-RA	29159489	29161983	29159144	2	1	36062	12094
FBti0019927-RA	29162368	29164509	29161983	2	1	36063	9742
FBti0019928-RA	29164894	29167403	29164509	2	1	36064	12848
FBti0019929-RA	29167788	29171240	29167403	2	1	36065	10162
FBti0063050-RA	29171848	29171924	29171240	2	1	36066	11747
FBti0062372-RA	29172916	29173032	29171924	1	1	36067	11069
FBti0018896-RA	29175165	29190149	29173032	1	1	36068	12477
FBti0059760-RA	29176521	29190039	29190149	1	1	36069	12077
FBti0019931-RA	29185359	29185495	29190149	1	1	36070	12333
FBti0019932-RA	29185774	29188068	29190149	1	1	36071	10904
FBti0018897-RA	29190206	29191107	29190149	2	1	36072	11258
FBti0063095-RA	29191112	29193324	29191107	2	1	36073	9946
FBti0062373-RA	29193473	29193844	29193324	1	1	36074	9988
FBti0063051-RA	29194213	29194562	29193844	2	1	36075	10199
FBtr0345012	29196546	29197576	29194562	2	4	36076	10407
FBtr0273208	29196546	29197793	29197576	2	6	36080	10407
FBtr0086073	29196546	29197793	29197793	2	5	36086	10407
FBtr0273210	29196754	29197793	29197793	2	5	36091	10407
FBtr0273211	29196754	29197793	29197793	2	3	36096	10407
FBtr0273209	29196754	29197793	29197793	2	4	36099	10407
FBtr0307172	29201594	29202953	29197793	1	2	36103	13820
FBtr0086071	29201594	29204545	29202953	1	4	36105	13820
FBti0062376-RA	29203389	29203642	29204545	2	1	36109	14195
FBti0061437-RA	29205497	29207299	29204545	2	1	36110	13036
FBti0061436-RA	29207303	29207613	29207299	2	1	36111	10000
FBti0062301-RA	29207754	29208646	29207613	1	1	36112	14645
FBti0062433-RA	29208734	29209403	29208646	1	1	36113	9726
FBti0062532-RA	29210631	29210714	29209403	2	1	36114	9863
FBti0062396-RA	29210715	29210919	29210714	2	1	36115	13251
FBti0018979-RA	29210930	29211745	29210919	2	1	36116	10187
FBti0063110-RA	29212103	29212595	29211745	2	1	36117	12344
FBti0063054-RA	29212596	29213565	29212595	2	1	36118	11119
FBti0018984-RA	29215080	29220553	29213565	2	1	36119	13546
FBti0019006-RA	29220708	29222202	29220553	1	1	36120	10700
FBti0059742-RA	29222203	29225923	29222202	1	1	36121	14737
FBti0019935-RA	29222911	29223294	29225923	1	1	36122	10450
FBti0019937-RA	29223670	29224110	29225923	2	1	36123	10312
FBti0062378-RA	29226021	29226276	29225923	2	1	36124	11920
FBti0063087-RA	29226405	29226705	29226276	1	1	36125	11426
FBti0063052-RA	29227144	29229169	29226705	1	1	36126	14307
FBti0019939-RA	29229508	29230595	29229169	1	1	36127	12509
FBti0061435-RA	29230980	29231522	29230595	2	1	36128	12076
FBti0063053-RA	29231585	29232473	29231522	2	1	36129	13967
FBtr0345359	29233874	29245774	29232473	2	5	36130	13784
FBtr0086072	29234632	29245774	29245774	2	5	36135	13784
FBti0063120-RA	29237448	29237496	29245774	2	1	36140	11636
FBti0063122-RA	29238005	29238214	29245774	2	1	36141	10488
FBti0063742-RA	29238373	29238917	29245774	1	1	36142	13182
FBti0063787-RA	29238922	29238990	29245774	1	1	36143	13437
FBti0063123-RA	29239115	29239315	29245774	2	1	36144	13003
FBti0063743-RA	29239973	29240126	29245774	1	1	36145	9991
FBti0061463-RA	29241114	29241360	29245774	1	1	36146	10070
FBti0061464-RA	29241360	29241483	29245774	1	1	36147	12782
FBti0063751-RA	29242399	29242472	29245774	1	1	36148	9936
FBti0063129-RA	29242517	29242570	29245774	2	1	36149	12972
FBti0063133-RA	29242591	29242678	29245774	2	1	36150	12184
FBti0063754-RA	29243071	29243403	29245774	2	1	36151	13984
FBti0061489-RA	29243405	29243530	29245774	2	1	36152	13736
FBti0063757-RA	29243553	29244135	29245774	1	1	36153	12250
FBti0063137-RA	29244320	29244724	29245774	1	1	36154	11442
FBtr0086034	29246635	29248888	29245774	1	2	36155	13949
FBtr0331967	29246635	29249737	29248888	1	2	36157	13949
FBtr0331970	29249365	29256181	29249737	2	10	36159	13070
FBtr0086062	29249878	29256181	29256181	2	10	36169	13070
FBti0063728-RA	29251478	29252593	29256181	1	1	36179	10220
FBtr0345990	29256868	29257574	29256181	1	1	36180	12689
FBti0063767-RA	29258151	29258585	29257574	1	1	36181	10270
FBti0063139-RA	29258887	29258935	29258585	1	1	36182	13376
FBti0063739-RA	29259195	29259401	29258935	1	1	36183	12574
FBti0063141-RA	29260062	29260203	29259401	2	1	36184	14257
FBtr0086036	29261342	29262945	29260203	1	4	36185	12463
FBti0063142-RA	29263510	29263567	29262945	1	1	36189	13530
FBtr0086037	29264700	29265759	29263567	1	1	36190	14099
FBti0063143-RA	29267964	29268033	29265759	2	1	36191	11040
FBti0063144-RA	29269495	29269543	29268033	2	1	36192	12185
FBtr0086061	29269709	29284165	29269543	2	7	36193	10564
FBtr0086060	29269709	29284682	29284165	2	7	36200	10564
FBti0063759-RA	29271105	29271161	29284682	2	1	36207	9661
FBti0063149-RA	29271553	29271986	29284682	2	1	36208	10965
FBti0063152-RA	29285612	29285997	29284682	2	1	36209	14781
FBti0063154-RA	29287688	29287847	29285997	1	1	36210	10617
FBti0063157-RA	29289159	29289308	29287847	2	1	36211	11754
FBti0063160-RA	29289309	29289773	29289308	2	1	36212	14760
FBtr0086038	29290831	29293171	29289773	1	6	36213	12702
FBtr0345358	29291417	29293171	29293171	1	5	36219	12702
FBti0061465-RA	29293481	29293909	29293171	1	1	36224	13496
FBti0061466-RA	29294009	29294299	29293909	1	1	36225	14689
FBtr0086040	29295071	29298398	29294299	1	6	36226	13012
FBtr0086039	29295071	29298398	29298398	1	5	36232	13012
FBtr0307532	29295071	29298398	29298398	1	5	36237	13012
FBtr0307531	29295071	29298398	29298398	1	5	36242	13012
FBtr0086041	29295071	29298398	29298398	1	5	36247	13012
FBtr0300502	29295071	29298398	29298398	1	5	36252	13012
FBtr0307530	29295634	29298398	29298398	1	5	36257	13012
FBtr0300503	29295634	29298398	29298398	1	4	36262	13012
FBti0063165-RA	29298612	29298716	29298398	1	1	36266	10157
FBtr0086059	29299161	29302251	29298716	2	5	36267	13223
FBtr0086058	29299161	29319791	29302251	2	8	36272	13223
FBtr0300504	29300183	29319791	29319791	2	8	36280	13223
FBtr0335274	29300183	29320484	29319791	2	8	36288	13223
FBti0063167-RA	29307135	29307179	29320484	1	1	36296	10821
FBti0063168-RA	29310913	29310984	29320484	2	1	36297	11883
FBti0063177-RA	29312713	29313250	29320484	1	1	36298	13107
FBti0063179-RA	29313692	29313780	29320484	1	1	36299	10457
FBti0063181-RA	29313864	29314418	29320484	1	1	36300	12863
FBti0063183-RA	29315209	29315472	29320484	2	1	36301	12744
FBti0063184-RA	29316894	29317756	29320484	2	1	36302	11294
FBti0063185-RA	29317213	29317333	29320484	1	1	36303	11735
FBti0063186-RA	29321734	29321774	29320484	1	1	36304	11027
FBti0063187-RA	29322788	29323193	29321774	2	1	36305	14179
FBti0063189-RA	29323590	29323916	29323193	2	1	36306	10115
FBti0063190-RA	29325835	29325883	29323916	2	1	36307	10545
FBti0063196-RA	29326048	29326149	29325883	1	1	36308	9781
FBti0063198-RA	29326191	29326274	29326149	1	1	36309	9905
FBti0063201-RA	29326275	29326343	29326274	1	1	36310	12211
FBti0063203-RA	29326408	29326842	29326343	1	1	36311	10131
FBti0063205-RA	29330718	29330785	29326842	1	1	36312	11171
FBti0063207-RA	29331158	29331208	29330785	2	1	36313	14303
FBti0063209-RA	29331221	29331496	29331208	2	1	36314	10151
FBti0063740-RA	29331507	29331874	29331496	1	1	36315	11589
FBti0019940-RA	29332054	29332959	29331874	1	1	36316	13740
FBti0063211-RA	29333127	29334133	29332959	1	1	36317	10660
FBti0063213-RA	29336205	29336297	29334133	2	1	36318	14137
FBti0063215-RA	29336337	29336522	29336297	1	1	36319	9675
FBti0063679-RA	29337266	29337577	29336522	1	1	36320	11652
FBti0061468-RA	29339861	29340119	29337577	1	1	36321	13888
FBti0061484-RA	29340128	29340294	29340119	1	1	36322	12047
FBtr0086043	29347476	29349011	29340294	1	1	36323	13088
FBtr0335269	29347476	29349286	29349011	1	1	36324	13088
FBti0061485-RA	29349541	29350246	29349286	1	1	36325	13518
FBtr0112393	29350621	29351026	29350246	1	2	36326	11520
FBtr0086057	29351024	29353366	29351026	2	3	36328	12424
FBtr0086044	29353821	29365451	29353366	1	19	36331	12763
FBtr0335270	29353821	29367283	29365451	1	19	36350	12763
FBti0063744-RA	29355307	29355383	29367283	1	1	36369	11826
FBtr0309778	29358139	29358278	29367283	1	1	36370	9973
FBti0063681-RA	29358301	29358349	29367283	2	1	36371	12657
FBti0063682-RA	29360044	29360095	29367283	2	1	36372	11215
FBti0063683-RA	29361457	29361810	29367283	2	1	36373	14358
FBti0063684-RA	29364049	29364407	29367283	2	1	36374	12000
FBti0063685-RA	29366568	29366770	29367283	1	1	36375	13627
FBtr0086055	29367735	29375814	29367283	2	10	36376	11769
FBtr0086053	29367735	29375817	29375814	2	10	36386	11769
FBtr0086056	29367735	29375817	29375817	2	10	36396	11769
FBtr0086054	29367735	29375817	29375817	2	10	36406	11769
FBti0063686-RA	29369615	29369670	29375817	2	1	36416	14197
FBti0063687-RA	29371762	29371926	29375817	2	1	36417	14280
FBti0063696-RA	29371927	29371979	29375817	2	1	36418	9954
FBti0063698-RA	29372757	29372803	29375817	1	1	36419	12639
FBti0063701-RA	29373157	29373543	29375817	1	1	36420	14752
FBti0063703-RA	29374219	29374342	29375817	2	1	36421	13910
FBti0063704-RA	29376045	29376293	29375817	1	1	36422	10778
FBti0061486-RA	29377575	29378676	29376293	1	1	36423	12143
FBti0063705-RA	29378896	29379495	29378676	2	1	36424	11691
FBti0063706-RA	29382060	29382374	29379495	1	1	36425	14199
FBti0063708-RA	29383643	29384068	29382374	1	1	36426	12068
FBtr0086052	29384400	29385926	29384068	2	3	36427	10618
FBti0063709-RA	29386471	29386914	29385926	2	1	36430	10535
FBti0063713-RA	29386916	29387898	29386914	1	1	36431	12527
FBtr0086045	29388372	29389307	29387898	1	1	36432	12003
FBtr0335271	29388372	29389669	29389307	1	3	36433	12003
FBti0063715-RA	29389541	29389784	29389669	2	1	36436	13839
FBtr0086051	29390154	29391471	29389784	2	3	36437	12354
FBtr0335272	29397671	29453148	29391471	1	9	36440	11842
FBtr0300553	29397671	29453148	29453148	1	10	36449	11842
FBtr0335273	29397671	29453790	29453148	1	8	36459	11842
FBti0063717-RA	29403028	29403421	29453790	2	1	36467	10447
FBti0063741-RA	29403188	29403224	29453790	2	1	36468	11163
FBti0063812-RA	29455704	29456165	29453790	1	1	36469	14635
FBti0063814-RA	29456871	29456987	29456165	1	1	36470	10403
FBti0063816-RA	29458628	29458785	29456987	1	1	36471	12496
FBti0018958-RA	29462290	29467308	29458785	1	1	36472	10647
FBti0063819-RA	29471471	29471525	29467308	2	1	36473	14107
FBti0063821-RA	29471609	29471815	29471525	1	1	36474	14033
FBtr0340497	29472155	29473354	29471815	2	2	36475	12188
FBti0063822-RA	29476602	29476774	29473354	2	1	36477	14284
FBtr0335264	29477853	29479454	29476774	1	1	36478	9951
FBti0063823-RA	29482038	29482257	29479454	2	1	36479	13911
FBti0063824-RA	29482583	29482642	29482257	1	1	36480	14744
FBtr0307307	29486854	29524322	29482642	1	4	36481	13443
FBti0064268-RA	29495172	29502673	29524322	2	1	36485	12999
FBti0063809-RA	29516131	29516523	29524322	2	1	36486	14225
FBti0063810-RA	29516524	29517598	29524322	1	1	36487	13367
FBti0063831-RA	29524614	29525072	29524322	1	1	36488	14560
FBti0063834-RA	29525073	29525145	29525072	2	1	36489	11794
FBtr0335265	29530359	29531953	29525145	1	2	36490	10983
FBti0064253-RA	29533011	29533046	29531953	1	1	36492	10446
FBti0063837-RA	29533137	29533437	29533046	2	1	36493	10367
FBti0064257-RA	29533484	29533797	29533437	1	1	36494	13418
FBti0063839-RA	29535757	29535830	29533797	1	1	36495	13919
FBti0063841-RA	29537755	29538293	29535830	2	1	36496	12673
FBti0063843-RA	29541099	29541262	29538293	2	1	36497	9689
FBti0063844-RA	29542617	29542823	29541262	1	1	36498	10123
FBti0063845-RA	29543974	29544117	29542823	2	1	36499	13891
FBti0064256-RA	29544347	29545332	29544117	2	1	36500	13639
FBti0018924-RA	29544488	29544979	29545332	2	1	36501	10895
FBti0063846-RA	29547689	29547829	29545332	1	1	36502	13970
FBti0063847-RA	29549133	29549418	29547829	2	1	36503	11410
FBtr0415461	29550547	29552258	29549418	2	1	36504	12296
FBtr0335266	29550580	29553142	29552258	1	6	36505	11230
FBtr0085966	29550678	29552776	29553142	1	6	36511	11230
FBtr0345665	29553234	29559815	29553142	2	4	36517	10583
FBtr0086033	29553957	29559815	29559815	2	4	36521	10583
FBti0063853-RA	29557876	29557908	29559815	1	1	36525	12187
FBti0063854-RA	29558856	29559350	29559815	1	1	36526	10438
FBtr0335268	29560356	29560705	29559815	2	2	36527	13881
FBtr0335267	29560356	29560705	29560705	2	1	36529	13881
FBti0063857-RA	29560936	29561299	29560705	2	1	36530	12404
FBti0063797-RA	29561027	29561230	29561299	2	1	36531	12518
FBti0063858-RA	29561878	29561976	29561299	1	1	36532	14558
FBtr0086032	29562058	29567344	29561976	2	5	36533	9663
FBtr0100576	29567816	29573060	29567344	2	4	36538	13656
FBtr0086031	29568053	29573737	29573060	2	5	36542	13656
FBtr0335275	29574803	29605459	29573737	1	10	36547	13836
FBti0063859-RA	29579109	29579198	29605459	2	1	36557	12643
FBti0063861-RA	29580236	29580610	29605459	2	1	36558	9955
FBti0063862-RA	29582418	29582769	29605459	2	1	36559	11977
FBtr0335276	29585951	29605754	29605459	1	10	36560	13836
FBtr0086029	29606869	29608648	29605754	2	2	36570	13791
FBti0063863-RA	29609503	29609555	29608648	1	1	36572	11423
FBtr0085972	29610698	29613114	29609555	1	6	36573	10130
FBtr0335285	29610698	29613654	29613114	1	6	36579	10130
FBtr0335289	29613270	29616103	29613654	2	3	36585	13208
FBti0063864-RA	29613398	29613447	29616103	2	1	36588	12361
FBtr0086028	29613827	29616103	29616103	2	3	36589	13208
FBti0064270-RA	29616906	29616956	29616103	1	1	36592	13837
FBti0064272-RA	29617036	29617118	29616956	1	1	36593	11236
FBtr0086027	29619232	29629347	29617118	2	7	36594	13412
FBti0064274-RA	29623209	29623810	29629347	2	1	36601	10954
FBti0064275-RA	29624301	29624667	29629347	1	1	36602	10009
FBti0064277-RA	29627227	29627321	29629347	1	1	36603	12739
FBti0061490-RA	29627352	29627936	29629347	1	1	36604	14157
FBtr0302827	29629516	29633293	29629347	2	5	36605	14463
FBtr0086026	29629516	29633293	29633293	2	5	36610	14463
FBtr0086025	29629516	29633293	29633293	2	5	36615	14463
FBtr0302828	29629516	29633606	29633293	2	5	36620	14463
FBti0064278-RA	29631953	29632133	29633606	2	1	36625	12976
FBti0064279-RA	29633949	29634280	29633606	1	1	36626	14499
FBti0064309-RA	29634294	29634352	29634280	2	1	36627	12710
FBtr0335286	29635491	29637923	29634352	1	6	36628	11073
FBtr0085974	29635614	29637923	29637923	1	5	36634	11073
FBti0064283-RA	29638684	29638739	29637923	2	1	36639	9904
FBti0064284-RA	29639252	29639358	29638739	1	1	36640	10684
FBtr0335288	29640129	29640697	29639358	2	1	36641	12977
FBtr0112404	29640154	29640351	29640697	1	1	36642	12176
FBtr0112405	29642833	29643106	29640697	2	1	36643	12348
FBtr0302826	29642833	29643245	29643106	2	2	36644	12348
FBtr0301687	29643908	29661284	29643245	1	7	36646	12901
FBtr0474125	29643908	29661284	29661284	1	7	36653	12901
FBtr0085975	29643908	29661639	29661284	1	8	36660	12901
FBtr0086024	29650316	29652517	29661639	2	1	36668	14672
FBti0064287-RA	29654243	29654382	29661639	2	1	36669	14209
FBtr0335287	29661754	29662754	29661639	1	1	36670	12431
FBtr0302508	29667430	29669326	29662754	2	3	36671	10310
FBtr0086023	29667794	29669326	29669326	2	3	36674	10310
FBtr0085977	29669869	29671047	29669326	1	3	36677	10918
FBtr0086022	29671600	29673531	29671047	2	2	36680	12892
FBtr0086020	29673787	29678395	29673531	2	7	36682	11052
FBtr0310665	29673787	29678584	29678395	2	8	36689	11052
FBtr0086018	29673787	29678584	29678584	2	8	36697	11052
FBtr0310667	29673787	29678584	29678584	2	8	36705	11052
FBtr0310666	29673787	29678584	29678584	2	9	36713	11052
FBtr0086021	29674087	29678395	29678584	2	8	36722	11052
FBtr0302439	29680832	29724800	29678584	2	6	36730	9695
FBtr0086012	29683378	29724881	29724800	2	5	36736	9695
FBtr0086010	29683378	29750088	29724881	2	8	36741	9695
FBtr0086008	29683378	29762046	29750088	2	7	36749	9695
FBtr0086009	29684825	29750088	29762046	2	8	36756	9695
FBtr0086011	29685236	29724881	29762046	2	6	36764	9695
FBti0018875-RA	29689743	29694870	29762046	1	1	36770	14162
FBtr0085978	29730262	29731370	29762046	1	3	36771	13300
FBtr0332948	29730262	29731370	29762046	1	3	36774	13300
FBtr0304730	29730262	29731370	29762046	1	3	36777	13300
FBtr0085979	29735124	29735196	29762046	1	1	36780	11623
FBtr0086017	29735331	29735403	29762046	2	1	36781	13699
FBtr0086016	29745562	29745635	29762046	2	1	36782	13830
FBtr0100015	29746145	29746218	29762046	1	1	36783	14501
FBtr0100016	29746465	29746538	29762046	2	1	36784	12767
FBti0064289-RA	29748608	29748649	29762046	1	1	36785	10800
FBtr0344875	29751556	29752594	29762046	1	2	36786	12674
FBti0064291-RA	29752280	29752369	29762046	2	1	36788	9679
FBti0064293-RA	29753597	29753761	29762046	2	1	36789	14337
FBti0064295-RA	29753948	29754151	29762046	1	1	36790	10678
FBtr0085980	29754494	29754566	29762046	1	1	36791	13613
FBti0064296-RA	29754579	29754928	29762046	1	1	36792	14115
FBtr0086015	29754982	29755055	29762046	2	1	36793	10972
FBtr0085981	29755156	29755229	29762046	1	1	36794	13334
FBtr0085982	29755478	29755551	29762046	1	1	36795	13456
FBtr0086014	29755640	29755712	29762046	2	1	36796	13386
FBti0061491-RA	29755727	29755885	29762046	1	1	36797	10741
FBti0059791-RA	29756182	29757555	29762046	2	1	36798	12174
FBti0059788-RA	29757759	29757789	29762046	2	1	36799	11673
FBtr0086013	29757835	29757907	29762046	2	1	36800	10672
FBtr0085983	29758943	29759015	29762046	1	1	36801	13939
FBtr0085984	29759110	29759183	29762046	1	1	36802	12908
FBti0064300-RA	29759364	29759465	29762046	2	1	36803	14006
FBtr0085985	29762566	29762638	29762046	1	1	36804	11610
FBti0059790-RA	29762840	29762870	29762638	2	1	36805	11981
FBtr0086007	29764455	29764527	29762870	2	1	36806	13606
FBtr0085986	29764646	29764718	29764527	1	1	36807	12797
FBti0064302-RA	29765340	29765481	29764718	2	1	36808	13359
FBtr0085987	29766643	29768390	29765481	1	2	36809	14731
FBtr0345485	29766643	29769154	29768390	1	2	36811	14731
FBti0064304-RA	29770243	29770371	29769154	1	1	36813	12597
FBtr0086006	29771543	29771615	29770371	2	1	36814	13719
FBtr0085988	29772685	29773315	29771615	1	1	36815	12161
FBtr0086005	29773885	29774585	29773315	2	3	36816	10003
FBtr0086003	29774707	29788968	29774585	2	10	36819	12504
FBtr0307500	29774707	29789223	29788968	2	10	36829	12504
FBtr0307501	29774707	29789279	29789223	2	10	36839	12504
FBtr0336524	29781029	29788968	29789279	2	3	36849	12504
FBtr0336523	29781029	29788968	29789279	2	4	36852	12504
FBtr0086004	29783088	29783161	29789279	2	1	36856	12149
FBtr0085989	29783331	29783404	29789279	1	1	36857	11234
FBtr0307499	29790346	29791225	29789279	2	1	36858	14286
FBti0064305-RA	29791382	29791608	29791225	2	1	36859	14252
FBti0064306-RA	29791614	29791694	29791608	1	1	36860	13434
FBtr0085990	29793812	29794915	29791694	1	2	36861	11288
FBtr0085991	29795684	29798183	29794915	1	2	36863	11114
FBtr0086001	29800178	29802427	29798183	2	2	36865	9982
FBtr0305967	29802741	29807081	29802427	2	9	36867	14288
FBtr0086000	29802741	29807081	29807081	2	9	36876	14288
FBtr0085992	29807527	29832768	29807081	1	7	36885	9739
FBtr0336521	29809156	29809853	29832768	2	3	36892	10044
FBtr0336522	29809156	29811578	29832768	2	2	36895	10044
FBti0059802-RA	29810498	29810732	29832768	2	1	36897	12610
FBtr0085993	29813999	29833561	29832768	1	7	36898	9739
FBtr0346718	29813999	29833561	29833561	1	7	36905	9739
FBti0059804-RA	29816294	29816350	29833561	2	1	36912	12693
FBtr0085994	29818593	29819843	29833561	1	1	36913	13056
FBtr0336519	29822475	29832768	29833561	1	7	36914	9739
FBti0059807-RA	29827457	29827513	29833561	1	1	36921	12305
FBti0060276-RA	29829716	29829941	29833561	2	1	36922	13694
FBti0059809-RA	29834008	29834432	29833561	1	1	36923	12612
FBtr0085997	29834963	29848225	29834432	1	10	36924	13516
FBtr0085995	29834963	29848225	29848225	1	9	36934	13516
FBtr0085996	29835239	29848225	29848225	1	9	36943	13516
FBti0059811-RA	29836229	29836401	29848225	1	1	36952	10143
FBti0059813-RA	29836675	29836945	29848225	2	1	36953	11170
FBti0059815-RA	29836979	29837225	29848225	2	1	36954	14326
FBtr0114492	29838471	29848225	29848225	1	10	36955	13516
FBtr0085999	29838471	29848225	29848225	1	9	36965	13516
FBtr0336520	29838471	29848225	29848225	1	9	36974	13516
FBti0059817-RA	29847452	29849127	29848225	2	1	36983	13885
FBti0059797-RA	29848391	29848622	29849127	2	1	36984	14253
FBti0059827-RA	29848870	29848955	29849127	1	1	36985	12238
FBti0059727-RA	29849132	29915132	29849127	1	1	36986	13651
FBti0059862-RA	29849177	29849391	29915132	1	1	36987	12457
FBti0018898-RA	29849397	29851945	29915132	1	1	36988	12032
FBti0019275-RA	29851946	29853041	29915132	1	1	36989	14105
FBti0018932-RA	29853065	29853984	29915132	2	1	36990	12952
FBti0059728-RA	29854228	29862193	29915132	1	1	36991	14347
FBti0059690-RA	29854955	29859408	29915132	2	1	36992	13983
